Contact Name,Call Type,Call ID,Call Receive Tone
SP6TAF Tomasz,2,2602279,1
SQ6NSF Piotr,2,2602280,1
SP9EVO Karol,2,2602281,1
SP9WUN Grzegorz,2,2602282,1
SP9DBR Dawid,2,2602283,1
SP6JT Jakub,2,2602284,1
SP8MZ Mariusz,2,2602285,1
SQ2AM Adam,2,2602286,1
SQ7BN Bartlomiej,2,2602287,1
SQ9RIL Grzegorz,2,2602288,1
SP6BLU Michal,2,2602289,1
SQ5SH Jakub,2,2602290,1
SP8GV Lukasz,2,2602291,1
SP8PID Wojciech,2,2602292,1
SQ3DK Dariusz,2,2602293,1
SP4AA Grzegorz,2,2602294,1
SQ2KSW Jacek,2,2602295,1
SO2KAZ Karol,2,2602296,1
SP8DOG Andrzej,2,2602297,1
SP2STA Michal,2,2602298,1
SP1ZS Adam,2,2602299,1
SP7DPD Przemysla,2,2602300,1
SQ3PLU Filip,2,2602301,1
SP8KSR Kksr,2,2602302,1
SQ8LUS Mariusz,2,2602303,1
SQ3PA Aleksander,2,2602305,1
SP8AC Arkadiusz,2,2602306,1
SQ9ONK Tomasz,2,2602307,1
SQ5TW Tomasz,2,2602308,1
SQ9LDX Pawel,2,2602309,1
SP3ME Daniel,2,2602310,1
SQ9SBJ Adam,2,2602311,1
SP3ATL Leszek,2,2602312,1
SP9KH Rafal,2,2602313,1
SP9RZC Gandziel,2,2602314,1
SP6IGO Jacek,2,2602315,1
SP5UHF Krzysztof,2,2602316,1
SQ9UA Adam,2,2602317,1
SQ1Q Krzysztof,2,2602319,1
SP3MC Pavel,2,2602320,1
SP9TRT Rafal,2,2602321,1
SP2FRX Szymon,2,2602322,1
SP9OKZ Arkadiusz,2,2602323,1
SP2SV Krzysztof,2,2602324,1
SP9DL Lukasz,2,2602325,1
SP9GWP Wojciech,2,2602326,1
SQ9SG Grzegorz,2,2602327,1
SP4CA Albert,2,2602328,1
SP6TL Tomasz,2,2602329,1
SQ9LOW Przemysla,2,2602330,1
SP7WOW Wieslawa,2,2602331,1
SP2WDP Stefan,2,2602332,1
SP6AB Artur,2,2602333,1
SQ9POLO Przemysl,2,2602334,1
SQ8EPL Mateusz,2,2602335,1
SP6MNM Michal,2,2602336,1
SQ2OFW Krystian,2,2602337,1
SP2HF Kevin,2,2602338,1
SQ2PK Pawel,2,2602339,1
SP7GEO Adrian,2,2602340,1
SQ9NKE Dawid,2,2602341,1
SQ9EDQ Pawel,2,2602342,1
SQ6IYY Miso,2,2602343,1
SP6PPK Milosz,2,2602344,1
SQ1PA Adam,2,2602345,1
SP9CBL Bartlomie,2,2602346,1
SQ8DSB Marcin,2,2602347,1
SP8TWB Piotr,2,2602348,1
SO5BM Bernardyn,2,2602349,1
SO3W Maciej,2,2602350,1
SQ9SN Romuald,2,2602351,1
SQ4U Mateusz,2,2602352,1
SQ5WAJ Jacek,2,2602353,1
SP2TTS Przemysla,2,2602354,1
SP6JKE Karol,2,2602355,1
SP9GWP Wojciech,2,2602356,1
SP9EPS Pawel,2,2602357,1
SO9G Jan,2,2602358,1
SP9RHN Krzysztof,2,2602359,1
SP5AR Michal,2,2602360,1
SP3JDW Wojciech,2,2602361,1
SP7AGN Krzysztof,2,2602362,1
SP7WOJ Jozef,2,2602363,1
SQ9HE Tomasz,2,2602364,1
SQ9PD Piotr,2,2602365,1
SQ6ELC Marek,2,2602366,1
SP6EA Zygmunt,2,2602367,1
SP3KOR Jakub,2,2602368,1
SQ9PQL Michal,2,2602369,1
SP9ON Slawomir,2,2602370,1
SP3TSI Grzegorz,2,2602371,1
SN6KGJ Klub,2,2602372,1
SP0E Piotr,2,2602373,1
SO8A Artur,2,2602374,1
SP3PZL Piotr,2,2602375,1
SP6DBK Jerzy,2,2602376,1
SP1QT Pawel,2,2602377,1
SP8ENS Wiktor,2,2602378,1
SQ2BNY Pawel,2,2602379,1
SP9A Rafal,2,2602380,1
SP6VWN Jaroslaw,2,2602381,1
SP2MSB Maciej,2,2602382,1
SP2AKM Milosz,2,2602383,1
SP9WLG Artur,2,2602384,1
SP1MKN Marcel,2,2602385,1
SQ9PT Przemyslaw,2,2602386,1
SP9KE Rafal,2,2602387,1
SQ6NAU Lukasz,2,2602388,1
SP3ARO Marcin,2,2602389,1
SP5MX Irek,2,2602390,1
SP2QOJ Jerzy,2,2602391,1
3Z8W Wojciech,2,2602392,1
SP4NS Wojciech,2,2602393,1
SP6MEF Michal,2,2602394,1
SQ4VK Dominik,2,2602395,1
SQ9CI Arkadiusz,2,2602396,1
SP3SN Slawomir,2,2602397,1
SP3DJ Aleksander,2,2602398,1
SP2DA Tomasz,2,2602399,1
HF0ROSA Jaroslaw,2,2602400,1
SQ9BCK Jacek,2,2602401,1
SP6LJ Lukasz,2,2602402,1
SP9DSR Rafal,2,2602403,1
SQ9WTW Daniel,2,2602404,1
SP5APT Artur,2,2602405,1
SQ2LSP Lukasz,2,2602406,1
SQ5NWS Slawomir,2,2602407,1
SQ6MNK Wojciech,2,2602408,1
SN0P Piotr,2,2602409,1
HF9PKK Pawel,2,2602410,1
SO2R Ryszard,2,2602411,1
SQ1PMK Piotr,2,2602412,1
SP9WLS Mateusz,2,2602413,1
SQ9SJA Michal,2,2602414,1
SP6MKA Krzysztof,2,2602415,1
SP4LP Pawel,2,2602416,1
SP2QON Piotr,2,2602417,1
SP7PKP Krzysztof,2,2602418,1
SQ3AK Adam,2,2602419,1
SP6VIP Krzysztof,2,2602420,1
SP9NSJ Lukasz,2,2602421,1
SP2ABO Anna,2,2602422,1
SP1RF Rafal,2,2602423,1
SQ7EQI Tadeusz,2,2602424,1
SP2RST Slawomir,2,2602425,1
SQ9OB Lukasz,2,2602426,1
SN9AF Pawel,2,2602427,1
SQ3YY Dawid,2,2602428,1
SQ8DRA Jacek,2,2602429,1
SP1EYA Andrzej,2,2602430,1
SQ8PKN Piotr,2,2602431,1
SP6AM Agnieszka,2,2602432,1
SP9MRU Andrzej,2,2602433,1
SP6PL Ryszard,2,2602434,1
SP6FRM Francisze,2,2602435,1
SQ9ART Artur,2,2602436,1
SP5ATP Bartosz,2,2602437,1
SQ6FMY Jacek,2,2602438,1
SQ9LFO Jacek,2,2602439,1
SP5BIT Adrian,2,2602440,1
SQ8RP Rafal,2,2602441,1
SP5SX Boguslaw,2,2602442,1
SQ9JKB Janusz,2,2602443,1
SP7TPS Klub,2,2602444,1
SP9WVW Damian,2,2602445,1
SP5MXY Jacek,2,2602446,1
SP3BPN Marcin,2,2602447,1
SQ5RWU Lukasz,2,2602448,1
HF5JR Julian,2,2602449,1
SP1TAX Szymon,2,2602450,1
SP9NA Marcin,2,2602451,1
SQ6COM Mariusz,2,2602452,1
SQ9F Jaroslaw,2,2602453,1
SQ7KWP Adrian,2,2602454,1
SQ2RR Roman,2,2602455,1
HF6AZO Adrian,2,2602456,1
SQ3FOK Marcin,2,2602457,1
SP9WJ Jaroslaw,2,2602458,1
SQ6OST Daniel,2,2602459,1
SN9KA Adam,2,2602460,1
SQ7LB Lukasz,2,2602461,1
SP2WEK Marcin,2,2602462,1
SP6FHU Maciej,2,2602463,1
SP9IPZ Lukasz,2,2602465,1
SP6DMQ Mariusz,2,2602466,1
HF3G Kamil,2,2602467,1
SP5IHP Tomasz,2,2602468,1
SQ6RAY Rajmund,2,2602469,1
SP4VIT Wiktor,2,2602470,1
SQ9TU Sebastian,2,2602471,1
SQ9NKL Robert,2,2602472,1
SQ9ANB Pawel,2,2602473,1
SP5GG Grzegorz,2,2602474,1
SP8AYB Piotr,2,2602475,1
SP26S Miroslaw,2,2602476,1
SQ7DMS Dawid,2,2602477,1
SO9Y Rafal,2,2602478,1
SP9RBK Jacek,2,2602479,1
SP5WKB Bartlomie,2,2602480,1
SP5HW Lukasz,2,2602481,1
SP5FL Adam,2,2602482,1
SQ1V Hubert,2,2602483,1
SP8STB Mariusz,2,2602484,1
SP9LOP Piotr,2,2602485,1
SP9ASM Adam,2,2602486,1
SP2UST Rafal,2,2602487,1
SP4MN Michal,2,2602488,1
SP9XUW Michal,2,2602489,1
SQ5LNJ Krzysztof,2,2602490,1
SQ3X Patryk,2,2602491,1
SP7DMH Pawel,2,2602492,1
SP6LPU Serhii,2,2602493,1
SP9AWF Mariusz,2,2602494,1
SP1QBA Jakub,2,2602495,1
SP9MWR Krzysztof,2,2602496,1
SQ6HLP Pawel,2,2602497,1
SP6QKY Robert,2,2602498,1
SP9QQA Michal,2,2602499,1
SP7D Damian,2,2602500,1
SP5UID Pawel,2,2602502,1
SQ5NOR Norman,2,2602503,1
SP3MJ Jakub,2,2602504,1
SQ5WZY Mateusz,2,2602505,1
SP9KTN Zygmunt,2,2602506,1
3Z9ONE Wojciech,2,2602507,1
SP7TOO Mariusz,2,2602508,1
SP9PQE Miroslaw,2,2602509,1
SQ6PZ Piotr,2,2602510,1
SP9KMF Marek,2,2602511,1
SQ5JRE Tomasz,2,2602512,1
SP5ZHH Zhp Warsz,2,2602513,1
SP9SO Krzysztof,2,2602514,1
SP9SOS Tadeusz,2,2602515,1
SP5PKL Pawel,2,2602516,1
SQ3BKX Tomasz,2,2602517,1
SP6HZ Hubert,2,2602518,1
SP4TM Tomasz,2,2602519,1
SQ3CPW Krzysztof,2,2602520,1
SP9MBZ Marcin,2,2602521,1
SP3DLD Lucjan,2,2602522,1
SP5BUS Krzysztof,2,2602523,1
SQ6EO Lukasz,2,2602524,1
SP2GPU Maciej,2,2602525,1
SP2ORL Marian,2,2602526,1
SO5RC Renato,2,2602527,1
SP2SKA Krzysztof,2,2602528,1
SQ2LKT Janusz,2,2602529,1
HF2K Jakub,2,2602530,1
SP8DKC Artur,2,2602531,1
SN4P Piotr,2,2602532,1
SQ7TX Mateusz,2,2602533,1
SP7RAV Rafal,2,2602534,1
SQ2NUA Krzysztof,2,2602535,1
SQ9ACZ Artur,2,2602536,1
SP6UNI Mariusz,2,2602537,1
SQ9KIA Grzegorz,2,2602538,1
SP3GEN Dawid,2,2602539,1
SQ2RF Piotr,2,2602540,1
SQ8AMH Andrzej,2,2602541,1
SP2CMK Adam,2,2602542,1
SP3APW Piotr,2,2602543,1
SP5BOA Piotr,2,2602544,1
SP9JRL Zbigniew,2,2602545,1
SQ9ABC Agata,2,2602546,1
SQ2KAF Miroslaw,2,2602547,1
SP7KIE Miroslaw,2,2602548,1
SQ6IEB Jerzy,2,2602549,1
SP6N Pawel,2,2602550,1
HF2Y Maciej,2,2602552,1
SQ6ILT Tomasz,2,2602553,1
SP2NASA Piotr,2,2602554,1
SP7PZS Klub,2,2602555,1
SQ6NEX Leszek,2,2602556,1
SP5OW Artur,2,2602557,1
SP2STN Mariusz,2,2602558,1
SP9PNZ Radoslaw,2,2602560,1
SQ5MD Marcin,2,2602561,1
SQ3KQ Krzysztof,2,2602562,1
SQ8QQQ Wojciech,2,2602563,1
SP5FK Krzysztof,2,2602564,1
SQ9DC Robert,2,2602565,1
SP2AE Marek,2,2602566,1
SP3FSO Krystian,2,2602567,1
SP5ERA Mateusz,2,2602568,1
SQ5RA Tobiasz,2,2602569,1
SP5AI Jerzy,2,2602570,1
SP5EMC Michal,2,2602571,1
SP9UOA Grzegorz,2,2602572,1
SP9RT Robert,2,2602573,1
SQ2MMX Jacek,2,2602574,1
SQ6SGX Arek,2,2602575,1
SP7RAY Przemysla,2,2602576,1
SP7KKO Adam,2,2602577,1
SQ5MTG Grzegorz,2,2602578,1
SP3GTR Arkadiusz,2,2602579,1
SP6OLE Ryszard,2,2602581,1
SP9PHO Przemysla,2,2602582,1
SQ9BEY Tomasz,2,2602583,1
SP3KRQ Jaroslaw,2,2602584,1
SQ8BWM Marek,2,2602585,1
SO9D Roman,2,2602586,1
SP6RJ Ryszard,2,2602587,1
SP5SBW Anna,2,2602588,1
SP5TI Piotr,2,2602589,1
SP8KB Kamil,2,2602590,1
SP1RD Robert,2,2602591,1
HF9HF Klub,2,2602592,1
SQ9IS Iwo,2,2602593,1
SQ6SC Wiktor,2,2602594,1
SP4CDI Marek,2,2602595,1
SO5MJ Maciej,2,2602596,1
SP3ABS Patryk,2,2602597,1
SP7JKB Jan,2,2602598,1
SP7EZG Artur,2,2602599,1
SQ7EZA Arkadiusz,2,2602600,1
SP2MIO Michal,2,2602601,1
SP5AWM Artur,2,2602602,1
SQ5FM Jakub,2,2602603,1
SP1LEK Kacper,2,2602604,1
SP2GDZ Osp Gdans,2,2602605,1
SP4NOL Zbigniew,2,2602606,1
SP1MB Michal,2,2602608,1
SQ5FOX Adrian,2,2602609,1
SQ4LWO Krzysztof,2,2602610,1
SQ8HUS Miroslaw,2,2602611,1
SQ9TS Tomasz,2,2602612,1
SQ2BKA Lukasz,2,2602613,1
SP2FRN Sebastian,2,2602614,1
SP2FRN Sebastian,2,2602615,1
SP9CJB Kamil,2,2602616,1
SP4DIR Michal,2,2602617,1
SQ8KD Dawid,2,2602618,1
SP3BOB Marcin,2,2602619,1
SP5GK Krzysztof,2,2602620,1
SP5WJZ Wojciech,2,2602621,1
SQ6OCR Mariusz,2,2602622,1
SQ3SIB Bartlomie,2,2602623,1
SP5MIK Maciej,2,2602624,1
SP7SKD Janusz,2,2602625,1
SP7OSQ Oskar,2,2602626,1
SO8ABC Lukasz,2,2602627,1
SP3LEO Patryk,2,2602628,1
SP3TSL Tomasz,2,2602629,1
SP3AWI Arkadiusz,2,2602630,1
SQ5DL Norbert,2,2602631,1
SP9RKC Jakub,2,2602632,1
SP5LMC Marcin,2,2602633,1
SP3PK Piotr,2,2602634,1
SP6VE Robert,2,2602635,1
SQ4IOE Mariusz,2,2602636,1
SP3VBR Piotr,2,2602637,1
3Z7ROK Robert,2,2602638,1
SQ8RZE Slawomir,2,2602639,1
SP5RB Rafal,2,2602640,1
SQ1FTG Tomasz,2,2602641,1
SQ9RB Kamil,2,2602642,1
SP9TKN Adam,2,2602643,1
SP6MZ Marek,2,2602644,1
SP7ALM Lukasz,2,2602645,1
SQ5AXE Edward,2,2602646,1
SQ5PAM Piotr,2,2602647,1
SP8MB Marcin,2,2602648,1
SQ2GTC Rafal,2,2602649,1
SQ8BWA Agnieszka,2,2602650,1
SP2MRK Wojciech,2,2602651,1
SP4RTG Zbigniew,2,2602652,1
SQ3PAH Arkadiusz,2,2602653,1
SP5GMJ Jerzy,2,2602654,1
SP7VEL Michal,2,2602655,1
SQ9MJ Michal,2,2602656,1
SP6RKP Radoslaw,2,2602657,1
SP6MMA Marcin,2,2602658,1
SQ7KUP Szymon,2,2602659,1
SQ8LK Lukasz,2,2602660,1
SP2EOE Oktawian,2,2602661,1
SP2MAC Maciej,2,2602662,1
SQ4KDL Przemysla,2,2602663,1
SP9WW Bartosz,2,2602664,1
SP5RCB Rafal,2,2602665,1
SQ7I Dominik,2,2602666,1
SP3AMD Dawid,2,2602667,1
SQ2BDZ Mateusz,2,2602668,1
SP6DJE Michal,2,2602669,1
SP2AZZ Slawomir,2,2602670,1
HF8X Tyrel,2,2602671,1
SP2RKX Wojciech,2,2602672,1
SP8KD Dariusz,2,2602673,1
SP8XXY Pawel,2,2602674,1
SO6MG Marek,2,2602675,1
SP5FZ Wojciech,2,2602676,1
SP5PZM Filip,2,2602677,1
SQ6PPG Adam,2,2602678,1
SO9TB Tomasz,2,2602679,1
SQ7FSG Wojciech,2,2602680,1
SP5OR Robert,2,2602681,1
SP9AET Kamil,2,2602682,1
SP2EHJ Jerzy,2,2602683,1
SP2GKG Krzysztof,2,2602684,1
SQ3BYY Pawel,2,2602685,1
HF7JOB Damian,2,2602686,1
SP2CHA Radoslaw,2,2602687,1
SP2EL Arkadiusz,2,2602688,1
SQ7L Kamil,2,2602689,1
SQ4FFY Dariusz,2,2602690,1
SN1K Jozef,2,2602691,1
SP7QHR Dariusz,2,2602692,1
SP2PUC Jacek,2,2602693,1
SQ9LCJ Maria,2,2602694,1
SP6ZUR Leszek,2,2602695,1
SP6TB Tomasz,2,2602696,1
SO5MC Marek,2,2602697,1
SP5WDN Jacek,2,2602698,1
SP6OWT Zdzislaw,2,2602699,1
SP7KPA Pawel,2,2602700,1
SQ3GM Maciej,2,2602701,1
SP8WL Lukasz,2,2602702,1
SP5JA Krzysztof,2,2602703,1
SP9FIZ Krzysztof,2,2602704,1
SP8KOS Andrzej,2,2602705,1
SQ1MG Maciej,2,2602706,1
SP3OTE Krzysztof,2,2602707,1
SP6SYC Patryk,2,2602708,1
SP3GLZ Dawid,2,2602709,1
SP2TSK Tomasz,2,2602710,1
SP7BRQ Mateusz,2,2602711,1
SQ6SM Mateusz,2,2602712,1
SP6DAD Piotr,2,2602713,1
SP2MZK Tomasz,2,2602714,1
SP9OE Szymon,2,2602715,1
SP8CAP Bartosz,2,2602716,1
SP9BMA Marcin,2,2602717,1
SQ1SDX Robert,2,2602718,1
SP5KT Krzysztof,2,2602719,1
SQ8SPQ Rafal,2,2602720,1
SQ6OS Oskar,2,2602721,1
SQ6CZA Andrzej,2,2602722,1
SP4CZK Cezary,2,2602724,1
SP3BUS Rafal,2,2602725,1
SP3VBV Grzegorz,2,2602726,1
SQ5FNF Ryszard,2,2602727,1
SP7KAN Grzegorz,2,2602728,1
SP5NR Norman,2,2602729,1
SP3TUI Dariusz,2,2602730,1
SQ3JPQ Krzysztof,2,2602731,1
SP2SP Pawel,2,2602732,1
SP9BEB Janusz,2,2602733,1
SP3KD Maciej,2,2602734,1
SN3MB Mateusz,2,2602735,1
SQ6AT Andrzej,2,2602736,1
SQ3PNT Lukasz,2,2602737,1
SQ3TGU Daniel,2,2602738,1
SP2FE Maciej,2,2602739,1
SP0SSS Piotr,2,2602740,1
SQ9P Piotr,2,2602741,1
SQ3KNZ Mariusz,2,2602742,1
SQ9EPG Przemysla,2,2602743,1
SP5BOM Tomasz,2,2602744,1
SP9BT Boguslaw,2,2602745,1
SP4AV Jakub,2,2602746,1
SP8SAB Kamil,2,2602747,1
SP1RAC Kazimierz,2,2602748,1
SQ1GYG Marcin,2,2602749,1
SQ6RKR Arkadiusz,2,2602750,1
SQ4INP Piotr,2,2602751,1
SP7EL Krystian,2,2602752,1
SO6ABC Michal,2,2602753,1
SP9MCQ Marcin,2,2602754,1
SP9MW Marcin,2,2602755,1
SQ2EAF Tomasz,2,2602756,1
SQ4RSZ Wojciech,2,2602757,1
SQ9RNO Marcin,2,2602758,1
SQ6SFT Tomasz,2,2602759,1
SQ6KPT Tomasz,2,2602760,1
SP9KLA Klaudiusz,2,2602761,1
SP6DD Daniel,2,2602762,1
SP5AF Adrian,2,2602763,1
SQ2CDH Grzegorz,2,2602764,1
SP6GUO Jakub,2,2602765,1
SQ9MLU Jaroslaw,2,2602766,1
SP6CE Piotr,2,2602767,1
SP6BNG Piotr,2,2602768,1
SQ6JFG Tomasz,2,2602769,1
SP9MBR Marcin,2,2602770,1
SP6GLG Grzegorz,2,2602771,1
SP7TQL Piotr,2,2602772,1
SP6PST Przemysla,2,2602773,1
SP3VKU Artur,2,2602774,1
SP5TF Bartosz,2,2602775,1
SP9HSB Jerzy,2,2602776,1
SP7MKS Marcin,2,2602777,1
SQ5AO Adrian,2,2602778,1
SP3AKM Adam,2,2602779,1
SP7SF Radoslaw,2,2602780,1
SQ5NAM Wiktor,2,2602781,1
SP5DA Dagmara,2,2602782,1
SQ5BRT Bartosz,2,2602783,1
SP9RF Radoslaw,2,2602784,1
SP1KLM Marian,2,2602785,1
HF3GD Dariusz,2,2602786,1
SQ4NYN Albert,2,2602787,1
SQ7RB Rafal,2,2602788,1
SQ2ARA Agnieszka,2,2602789,1
SQ9HS Henryk,2,2602790,1
SP8EDI Mariusz,2,2602791,1
SP2WMU Andrzej,2,2602792,1
SQ4KOW Wojciech,2,2602793,1
SQ2OTV Karol,2,2602794,1
SP5XOH Andrzej,2,2602795,1
SP7FCC Adam,2,2602796,1
SP9GKG Grzegorz,2,2602797,1
SP1KAM Grzegorz,2,2602798,1
SQ1FYQ Wlodzimie,2,2602799,1
SP7XIA Marcin,2,2602800,1
SP6PW Pawel,2,2602801,1
SP6RQL Tomasz,2,2602802,1
SP9IGR Igor,2,2602803,1
SP9ALX Adam,2,2602804,1
SP2KMO Krzysztof,2,2602805,1
SO9FOX Grzegorz,2,2602806,1
SP2WLC Maciej,2,2602807,1
SP2RP Roman,2,2602808,1
SQ9HZY Michal,2,2602809,1
SQ9AWN Mariusz,2,2602810,1
SO4P Przemyslaw,2,2602811,1
SP9VIM Tomasz,2,2602812,1
SQ5CAT Dominika,2,2602813,1
SQ6RQV Piotr,2,2602814,1
SP3TD Tomasz,2,2602815,1
SP2NSZ Dariusz,2,2602816,1
SQ9HZZ Jan,2,2602817,1
HF2B Mikolaj,2,2602818,1
SP7MZ Marcin,2,2602819,1
SQ6RMA Maciej,2,2602820,1
SQ9CAA Mariusz,2,2602821,1
SP7TEB Mariusz,2,2602822,1
SP3PM Marcin,2,2602823,1
SP2NBZ Jozef,2,2602824,1
SQ6SEE Pawel,2,2602825,1
SP9GLA Artur,2,2602826,1
SP4MAT Mateusz,2,2602827,1
SP7AAO Stanislaw,2,2602828,1
SP6ML Maciej,2,2602829,1
SQ0QS Mariusz,2,2602830,1
SP9MIZ Jacek,2,2602831,1
SQ9CAP Michal,2,2602832,1
SQ9OKG Piotr,2,2602833,1
SP6NAK Patryk,2,2602834,1
SP6PGH Klub,2,2602835,1
SP6ROK Remigiusz,2,2602836,1
SP5GGA Arkadiusz,2,2602837,1
SQ2EEJ Marek,2,2602838,1
SP5SPB Piotr,2,2602839,1
SP9MAE Michal,2,2602840,1
SQ9LFG Lucjan,2,2602841,1
SQ7GK Krzysztof,2,2602842,1
SP3BKB Bartosz,2,2602843,1
SP1PT Karol,2,2602844,1
SQ6RQW Agnieszka,2,2602845,1
SP4OSK Andrzej,2,2602846,1
SP7PMO Piotr,2,2602847,1
SQ9ORD Rafal,2,2602848,1
SP6WRP Piotr,2,2602849,1
SP7VVB Maciej,2,2602850,1
SP4EVA Marcin,2,2602851,1
SQ4BJA Tomasz,2,2602852,1
SQ4AP Arkadiusz,2,2602853,1
SP2US Jacek,2,2602854,1
SP9MON Monika,2,2602855,1
SQ4HRL Przemysla,2,2602856,1
SP5NT Lukasz,2,2602857,1
SQ4JEW Piotr,2,2602858,1
SQ4JEV Jan,2,2602859,1
SP3TA Lukasz,2,2602860,1
SP4SAS Andrzej,2,2602861,1
SQ4SAS Lidia,2,2602862,1
SP4SAS Andrzej,2,2602863,1
SP4MCH Mariusz,2,2602864,1
SP5DZIK Krzyszto,2,2602865,1
SQ9MTN Mariusz,2,2602866,1
SP5AB Adam,2,2602867,1
SP5ALA Tomasz,2,2602869,1
SP7BRK Jacek,2,2602870,1
SP5HMC Piotr,2,2602871,1
SQ5UB Edwin,2,2602872,1
SQ7SW Wiktoria,2,2602873,1
SP9LKB Lukasz,2,2602874,1
SQ3KKS Rafal,2,2602875,1
SP9LPT Michal,2,2602876,1
SP7MZA Marcin,2,2602877,1
SP1LOO Jerzy,2,2602878,1
SP5MI Grzegorz,2,2602879,1
SP3TUM Krzysztof,2,2602880,1
SQ2ICC Tomasz,2,2602881,1
SP3ZK Zbigniew,2,2602883,1
SP2ZAB Krzysztof,2,2602884,1
SP4DIS Dariusz,2,2602885,1
SP6OST Marek,2,2602886,1
SO5WC Pawel,2,2602887,1
SQ6LAN Andrzej,2,2602889,1
SP6DTR Dominik,2,2602890,1
SP0RMO Bartosz,2,2602891,1
SP3PJ Krzysztof,2,2602892,1
SP9CBA Grzegorz,2,2602893,1
SP3AT Przemyslaw,2,2602894,1
SP9XL Tomasz,2,2602895,1
SP6JAF Jozef,2,2602896,1
SQ9SQX Waldemar,2,2602897,1
SP9TGJ Jan,2,2602898,1
SQ9DHD Robert,2,2602899,1
SQ8GKM Marcin,2,2602900,1
SO3WPC Wojciech,2,2602901,1
SP3ZE Marcin,2,2602902,1
SP8MNM Marcin,2,2602903,1
SP7DJR Dariusz,2,2602904,1
SP9OC Janusz,2,2602905,1
SP6DMB Damian,2,2602906,1
SP4KZ Krzysztof,2,2602907,1
SP5DUCH Pawel,2,2602908,1
SQ5RJA Rafal,2,2602909,1
SP8IA Gabriel,2,2602910,1
SQ5KAR Karol,2,2602911,1
SP9FAM Tomasz,2,2602912,1
SP9EBA Edward,2,2602913,1
SP7EB Eryk,2,2602914,1
SP8DCL Krzysztof,2,2602915,1
SP6GUDI Dariusz,2,2602916,1
SP1CTI Aleksande,2,2602917,1
SP0FEN Hubert,2,2602918,1
SQ0S Karol,2,2602919,1
SP2TQP Jaroslaw,2,2602920,1
SP3LEA Marzena,2,2602921,1
SP3ABC Piotr,2,2602922,1
SP6VXO Wieslaw,2,2602923,1
SQ3LK Lukasz,2,2602924,1
SP8GCZ Grzegorz,2,2602925,1
SP3VSR Tomasz,2,2602926,1
SP7MOA Andrzej,2,2602927,1
SQ1TWO Piotr,2,2602928,1
SQ9AQQ,2,2602930,1
SP2LWE Lukasz,2,2602931,1
SQ9KDE Weronika,2,2602932,1
SQ3AKR Arkadiusz,2,2602933,1
SP5SWK Sylwester,2,2602934,1
SP5LU Lukasz,2,2602935,1
SO9LAB Leszek,2,2602936,1
SQ3CLK Michal,2,2603001,1
SQ3GJH Chrystian,2,2603002,1
SP3WBY Artur,2,2603003,1
SQ3OOE Wojtek,2,2603004,1
SP3WBY Artur,2,2603005,1
SP3VSS Artur,2,2603007,1
SP3WWI Jerzy,2,2603008,1
SP3JAB Boguslaw,2,2603009,1
SP3WBQ Konrad,2,2603010,1
SP3VSS Artur,2,2603011,1
SP3SXU Roman,2,2603012,1
SQ3VSS Wioletta,2,2603013,1
SQ3POU Marcin,2,2603014,1
SP3NYX Robert,2,2603015,1
SO3ARO Zbigniew,2,2603016,1
SO3ARO Zbyszko,2,2603017,1
SP3WWI Jerzy,2,2603018,1
SP3UUI Iwona,2,2603019,1
SP3MST Zbigniew,2,2603020,1
SP3MR Rafal,2,2603022,1
SQ3OGO Arkadiusz,2,2603023,1
SQ3EVO Norbert,2,2603024,1
SP3UUI Iwona,2,2603025,1
SQ3SHE Edward,2,2603026,1
SP3WXI Krzysztof,2,2603027,1
SP3KT Kacper,2,2603029,1
SP3LDY Waldemar,2,2603030,1
SQ3KC Przemyslaw,2,2603031,1
SP3JJ Jaroslaw,2,2603032,1
SP3WWZ Wojciech,2,2603033,1
SQ3MKD Ireneusz,2,2603036,1
SQ3MKD Ireneusz,2,2603037,1
SQ3OGO Arkadiusz,2,2603040,1
SQ3PJN Henryk,2,2603041,1
SO3AK Greg,2,2603042,1
SQ3LLB Andrzej,2,2603043,1
SQ3LVD Tomasz,2,2603044,1
SQ8IFI Krzysztof,2,2603045,1
SQ8IFI Krzysztof,2,2603046,1
SP3QFO Piotr,2,2603047,1
SP3BTT Zbigniew,2,2603048,1
SP3QYJ Maciej,2,2603050,1
SP3VKK Remigiusz,2,2603051,1
SQ3IX Anna,2,2603052,1
SP3THA Tomasz,2,2603053,1
SP3NUV Pawel,2,2603054,1
SQ3KKO Jaroslaw,2,2603058,1
SO3POL Tomasz,2,2603059,1
SP3OCG Grzegorz,2,2603060,1
SP3JP Jan,2,2603061,1
SP3WWD Dariusz,2,2603063,1
SQ3KNL Krzysztof,2,2603064,1
SQ3NTO Michal,2,2603065,1
SQ3OPH Pawel,2,2603066,1
SP3IZN Krzysztof,2,2603067,1
SQ3MQD Andrzej,2,2603068,1
SP3ANL Andrzej,2,2603069,1
SQ3XZ Adam,2,2603070,1
SP3XBS Bartosz,2,2603072,1
SP3ABW Krzysztof,2,2603073,1
SQ3SHK Adrian,2,2603075,1
SP3LOZ Artemiusz,2,2603076,1
SP3SII Rafal,2,2603077,1
SP3JK Jacek,2,2603078,1
SP3GTP Eryk,2,2603079,1
SP3ACK Tomasz,2,2603080,1
SP3SLD Robert,2,2603081,1
